customer_id	account_number	raw_first_name	raw_last_name	raw_email	raw_phone	raw_country	raw_city	account_type	raw_kyc_status	bvn_nin	annual_income_local	local_currency	raw_dob	raw_account_open_date
1211	NXB00001211	Charles	DUKE	samanthataylor@example.org	40652664267	Ghana	Port Drewburgh	Current	under review	67264070067	827539.21	GHS	11/05/1982	13-Aug-2023
1212	NXB00001212	victoria	 Stewart 	jeffrey37@example.com	56976487849	United States	West Lisa	Corporate	FAILED	16874550540	13511221.0	USD	08/12/1996	2015-05-25
1213	NXB00001213	becky	 Erickson 	smithrichard@example.org	06929656851	Kenya	Cannonmouth	Corporate	 Verified 	91299998474	1359914.3	KES	06/23/2002	2016-09-05
1214	NXB00001214	NANCY	 Dawson 	carlahall@example.com	97934421291	South Africa	Rachelburgh	Savings	EXPIRED	94925500433	2337747.72	ZAR	09/11/1988	2015-04-08
1215	NXB00001215	DYLAN	gonzalez	smurray@example.net	45797251840	Ghana	East Debra	Current	failed	92932978280	2141647.77	GHS	30/07/1979	2016-11-01
1216	NXB00001216	alyssa	davis	jpeters@example.org		Ghana	South Deanna	Current	pending	99054822885	42830832.9	GHS	04/03/1963	25/06/2021
1217	NXB00001217	NICOLE	Steele	levi67@example.com	06363286301	Germany	North Lorraine	Current	VERIFIED	20653167905	8400962.98	EUR	02/04/2001	2015-06-22
1218	NXB00001218	mary	 Vance 	wesley42@example.com	83336796082	United States	Jimenezland	Corporate	failed	70910500669	39080488.4	USD	26-Feb-1974	16-Dec-2021
1219	NXB00001219	 Heidi 	james	danielle49@example.com	92085649013	Kenya	Kathrynland	Current	VERIFIED	37488775772	7960931.8	KES	1991-01-31	11/21/2015
1220	NXB00001220	Rebecca	Arias	brendan01@example.org	46175808038	Ghana	West Jonathanland	Corporate	under review	80290038202	29189698.12	GHS	28-Feb-1966	04/07/2020
1221	NXB00001221	BRUCE	 Brown 	calebsullivan@example.net	13538148374	Nigeria	Williamborough	Business	EXPIRED	47055376593	45882385.47	NGN	05/15/1975	21/01/2019
1222	NXB00001222	Bobby	 Fowler 	weekszachary@example.com	47177840190	Nigeria	South Phyllishaven	Corporate	PENDING	86906286586	13413125.6	NGN	1979-10-21	02-Feb-2024
1223	NXB00001223	HEATHER	 Brewer 	timothygarcia@example.org	58668611997	Ghana	Bethhaven	Savings	 Verified 	95490816691	25940480.45	GHS	19/03/1987	19-Sep-2016
1224	NXB00001224	james	gonzalez	cjones@example.net		Nigeria	Michellemouth	Corporate	verified	98937793735	37916527.69	NGN	1971-07-15	2019-11-28
1225	NXB00001225	TARA	 Herrera 	jake58@example.org	65728535339	Nigeria	West Erik	Savings	UNDER REVIEW	64620109859	27366062.91	NGN	06/22/1960	01/11/2015
1226	NXB00001226	Ricardo	THOMAS	swhitehead@example.com	80158466879	Ghana	North Edward	Current	EXPIRED	81221867738	9949954.07	GHS	07/11/1965	14-Jul-2023
1227	NXB00001227	Zachary	Harris	wwhite@example.com	98345150252	Nigeria	Ronaldbury	Savings	under review	13400769113	4694670.68	NGN	1987-02-02	01-Dec-2021
1228	NXB00001228	ADAM	 Stephens 	shellysmith@example.net	20738277771	Kenya	Donaldberg	Savings	PENDING		39082501.21	KES	25/09/1990	2020-06-13
1229	NXB00001229	HEATHER	CASTILLO	xgonzalez@example.net	07121024234	Ghana	Lake Tamara	Corporate	failed	48904737886	11691398.61	GHS	18-Jan-1979	18/03/2023
1230	NXB00001230	Michael	 Hopkins 	gduke@example.net	19971659656	South Africa	Phillipsfurt	Savings	VERIFIED	18879302150	2231893.85	ZAR	1997-03-04	29/07/2015
1231	NXB00001231	Alexandria	YOUNG	kimberly00@example.net	22426537932	Nigeria	Port Jonathantown	Current	VERIFIED	15893657222	7855564.64	NGN	01-Nov-1989	04/05/2021
1232	NXB00001232	stephen	cox	timothy36@example.org	57911501016	Nigeria	North Williamberg	Savings	verified	34372140955	31195150.54	NGN	24/09/1999	01/02/2019
1233	NXB00001233	Richard	castro	elizabethkirk@example.com	83354883571	Nigeria	West Ashleyfort	Corporate	UNDER REVIEW	45687880064	41655119.74	NGN	29-Jun-1967	11/09/2016
1234	NXB00001234	Ashley	meyers	tsanchez@example.net	64320317266	South Africa	West Philip	Savings	failed	61897724515	14568565.62	ZAR	08/31/1975	11-Dec-2019
1235	NXB00001235	Mason	GARRISON	vanessajimenez@example.org	00020860146	Nigeria	New Andrewmouth	Current	FAILED	64767680170	37207150.74	NGN	09/08/1994	2019-04-03
1236	NXB00001236	JOSHUA	Holloway	zrich@example.net	03356369301	United Kingdom	New Brianshire	Business	EXPIRED	21883409034	40512557.65	GBP	14-Jul-1980	2021-09-18
1237	NXB00001237	 Jimmy 	TRAN	acostalisa@example.com	28354158929	Germany	North Sandra	Business	failed	94130810523	2225575.35	EUR	08/13/1962	10-Mar-2024
1238	NXB00001238	JASMIN	Schultz	pcoleman@example.com	28081226815	Kenya	Shannonview	Corporate	failed	54090129819	1827054.9	KES	08/09/1987	05/06/2017
1239	NXB00001239	kayla	 Bradford 	rhonda31@example.org	58330967397	Nigeria	Tiffanyville	Savings	verified	26756223075	4981193.98	NGN	18-Jul-1962	2023-12-24
1240	NXB00001240	Angela	archer	donald69@example.org	65016767187	Kenya	Lake Alyssa	Current	verified	58287298828	41424263.28	KES	1978-06-26	08/10/2020
1241	NXB00001241	lisa	Robinson	ryanfox@example.net	01627629226	Nigeria	Robertsonhaven	Savings	VERIFIED	30979840406	7815937.16	NGN	04/07/1998	12/20/2017
1242	NXB00001242	alex	LYONS	sethsanders@example.com	22898907499	Ghana	East Marcusfort	Business	UNDER REVIEW	84287930626	41398601.03	GHS	25/11/1996	2023-11-17
1243	NXB00001243	Timothy	 Hernandez 	terri76@example.com	83858050141	United Kingdom	Riveraside	Business	pending	86144804805	14362022.37	GBP	06/09/1973	21-Jan-2015
1244	NXB00001244	BRANDI	 Armstrong 	brittanyrush@example.com	51887114860	Nigeria	North Jenniferburgh	Business	EXPIRED	35252599604	4489901.14	NGN	1979-04-12	02/20/2020
1245	NXB00001245	Jose	Wheeler	alexandrawest@example.com		Kenya	Danielleton	Current	pending	66611659833	22577704.48	KES	15/04/2002	13/12/2021
1246	NXB00001246	 Courtney 	Day	brittanysmith@example.org	50186074290	South Africa	Edwardburgh	Business	failed	80134193511	13270130.38	ZAR	09-Apr-1980	10/11/2015
1247	NXB00001247	fernando	rosales	hjacobs@example.net	62007302426	Nigeria	Jacquelineshire	Corporate	VERIFIED		34717162.98	NGN	03/01/1987	15/01/2017
1248	NXB00001248	shannon	Allen	virginia57@example.net		Ghana	Port Dawnview	Corporate	FAILED	93820291783	1847160.44	GHS	14-Nov-1966	08-Jun-2024
1249	NXB00001249	 Kevin 	Shah	rachel74@example.org	87354453451	Germany	Kempside	Corporate	verified	67381370209	27942028.24	EUR	01/13/1978	11/28/2022
1250	NXB00001250	ELAINE	 Barnes 	elizabethbrennan@example.net	48358626736	United Kingdom	Johntown	Savings	under review	93044429065	12989997.99	GBP	10-May-1961	2017-08-08
1251	NXB00001251	 Michelle 	Shepherd	ediaz@example.org	32698344369	Ghana	West Andrewport	Current	FAILED	35996825159	41931336.29	GHS	04/15/1990	25/01/2024
1252	NXB00001252	luis	Brown	carlsonamanda@example.com	20073429390	Nigeria	Lake Tracy	Business	EXPIRED	67347021442	9808624.41	NGN	1962-10-23	2016-06-16
1253	NXB00001253	donald	 Stanton 	joseph50@example.org		Nigeria	North Robertmouth	Savings	under review	20377484608	16288022.55	NGN	25-Jul-1999	21-Nov-2018
1254	NXB00001254	 Angie 	Bell	benjamin20@example.com	02814353127	Kenya	Port Jeffrey	Business	verified	31598197944	31609698.84	KES	09/18/1984	10/18/2018
1255	NXB00001255	 Travis 	 Garrison 	jacob11@example.org	59042652742	Nigeria	Escobarstad	Savings	UNDER REVIEW	46994497905	19810607.17	NGN	16-May-2001	12/20/2016
1256	NXB00001256	 Daniel 	WILLIAMS	tyler83@example.net	54514609193	United Kingdom	South Elizabethport	Business	 Verified 	40255708221	4422502.04	GBP	11/17/1969	19/02/2024
1257	NXB00001257	maurice	howard	haleyhale@example.com	72816733746	Nigeria	Lake Loganfort	Current	VERIFIED	80358587794	22105700.28	NGN	02/21/1973	01/11/2023
1258	NXB00001258	 Nicholas 	henderson	kathleenscott@example.org	60848187620	United States	South Ashleyland	Corporate	PENDING	56290281247	9714553.86	USD	17/06/1966	15/04/2023
1259	NXB00001259	 Carrie 	 Reynolds 	tylerjimmy@example.net	16704505998	Nigeria	Alexanderville	Current	failed	13192791245	20631644.91	NGN	11/13/1989	03/28/2024
1260	NXB00001260	Stacey	 Farley 	juanperez@example.net	48514202593	Nigeria	Brandonberg	Current	UNDER REVIEW	69660134243	9087470.86	NGN	10/17/2002	18/08/2024
1261	NXB00001261	ANGELA	Floyd	danielscott@example.com	57672991154	Kenya	Courtneyborough	Business	FAILED	80178291958	18144416.83	KES	13/03/1986	2017-06-13
1262	NXB00001262	paula	boyd	deborahwright@example.net	31029771150	Nigeria	Lake Sharonberg	Business	EXPIRED	48751966036	35604696.49	NGN	18-May-1995	06/21/2015
1263	NXB00001263	 Peter 	casey	lisa73@example.org	62910873922	Ghana	South Ashley	Corporate	EXPIRED	17083427671	15011998.27	GHS	30/08/1964	2020-05-06
1264	NXB00001264	Charles	 Morris 	eringraham@example.com	05298770745	Ghana	West Michelleton	Corporate	FAILED	63805818837	42149740.15	GHS	12-Mar-1999	2019-04-06
1265	NXB00001265	Jonathan	 Stewart 	lambgregory@example.org	83878903450	Nigeria	Wesleymouth	Corporate	FAILED	32364878656	35727937.06	NGN	1987-12-22	09/26/2022
1266	NXB00001266	 Kathleen 	 Williams 	nelsoncassandra@example.net	46754182368	Nigeria	North Pamelaside	Savings	VERIFIED	40759185184	34030815.27	NGN	28-Sep-1971	14-Jul-2021
1267	NXB00001267	 Elizabeth 	GRIFFIN	williamskaren@example.org		Nigeria	East Juan	Business	FAILED	18844011523	6874289.48	NGN	1992-03-23	07/12/2017
1268	NXB00001268	brian	 Gardner 	eduardogarcia@example.net	53208316816	South Africa	East Amandaland	Savings	under review	83631977633	11580359.56	ZAR	18/12/1975	2021-03-01
1269	NXB00001269	DEBORAH	MILES	joannaburke@example.com	76720005214	Ghana	Gentrymouth	Savings	verified	36708080918	23123197.45	GHS	07/29/1997	28/08/2018
1270	NXB00001270	 Danny 	 Allen 	monica08@example.net	12370851191	Kenya	Michaelstad	Current	PENDING		38463856.45	KES	07-Mar-1963	10-Apr-2019
1271	NXB00001271	 Robert 	Kennedy	ycooper@example.org	76713771886	South Africa	New Michael	Business	EXPIRED	88772391454	17491355.36	ZAR	27-Jul-1985	2019-02-15
1272	NXB00001272	daniel	 Harmon 	cmclean@example.net	05573713887	United States	Lake Donald	Current	pending	98949088772	4607452.97	USD	22-Feb-1965	06-Oct-2020
1273	NXB00001273	GRACE	pennington	elizabeth14@example.com	62763304117	United States	Grantville	Business	 Verified 	55911820869	6983582.18	USD	10-Apr-1998	2016-08-10
1274	NXB00001274	nicholas	PHILLIPS	danielsanders@example.net	36470465689	Kenya	Mcintoshborough	Corporate	UNDER REVIEW	91892575563	31643040.86	KES	1968-04-18	11-May-2018
1275	NXB00001275	nicholas	HANSEN	aaronramirez@example.org	93631592291	Kenya	South Markbury	Current	VERIFIED	30035210976	23942422.06	KES	20-Apr-1977	03/12/2020
1276	NXB00001276	joshua	Williams	brendan29@example.org	87228247183	Nigeria	South Heatherfurt	Savings	FAILED	43750896889	9028992.06	NGN	2002-01-14	10/24/2023
1277	NXB00001277	Denise	CHARLES	ccook@example.net	97499799052	United Kingdom	Martinezview	Current	pending	69154171037	12060803.52	GBP	1988-11-20	16-Jun-2021
1278	NXB00001278	AMY	Ortiz	vanessa58@example.net	89810617356	Nigeria	Gonzalezville	Current	UNDER REVIEW	89363244095	16190732.45	NGN	1985-06-27	2022-12-07
1279	NXB00001279	Gary	MURRAY	marissa72@example.net	16949637881	Nigeria	New Melissa	Current	FAILED	31063539960	16583415.76	NGN	1978-03-29	2015-12-20
1280	NXB00001280	jennifer	Wong	myerstiffany@example.org	13071675321	Germany	South Samantha	Business	EXPIRED	36064684878	11109784.19	EUR	30/05/1994	10/05/2022
1281	NXB00001281	LEAH	allen	haustin@example.com	90049037295	United States	Wesleymouth	Corporate	FAILED	23436470845	38516162.28	USD	1966-10-05	09/03/2023
1282	NXB00001282	heather	MCKEE	erinstark@example.net	27439225517	South Africa	West Angela	Current	VERIFIED	49050989145	29807119.67	ZAR	1973-09-11	2016-10-28
1283	NXB00001283	NATALIE	 Soto 	marilyn62@example.org	36018639945	Kenya	Lake Kendra	Corporate	failed	60721714794	8310272.67	KES	1965-04-01	2022-08-01
1284	NXB00001284	johnathan	Hall	peter09@example.org	79685909645	Kenya	Taylorview	Corporate	PENDING	38759918481	5157958.94	KES	10/19/1966	12/07/2023
1285	NXB00001285	ROBIN	Johnson	jacquelinemurray@example.net	51668113397	United States	Johnsonberg	Savings	EXPIRED	10365399243	42983749.93	USD	1969-10-06	2021-12-07
1286	NXB00001286	David	SANDOVAL	theresa24@example.org	24198306323	United States	Rachelville	Business	VERIFIED	40545869739	36247759.68	USD	01/24/1995	04/04/2015
1287	NXB00001287	Patricia	 Garcia 	kelly24@example.net	20243509476	Nigeria	Lake Jillchester	Savings	EXPIRED	44688789427	44771110.73	NGN	18/04/1981	2018-11-13
1288	NXB00001288	diane	Whitney	afritz@example.net	14753989137	UAE	Mariahberg	Corporate	 Verified 	19560999425	41362724.25	AED	11/27/1993	26/04/2016
1289	NXB00001289	KEVIN	NGUYEN	cohencindy@example.net	61103565942	Nigeria	North Cynthia	Savings	UNDER REVIEW	90989767029	30796549.85	NGN	07/25/1998	05/09/2015
1290	NXB00001290	Greg	Castillo	qreynolds@example.com		Ghana	Port Gary	Corporate	pending	65696483352	20162049.14	GHS	02/13/1987	08/28/2024
1291	NXB00001291	MICHAEL	HALL	qdavis@example.org	83909342424	Germany	Nunezhaven	Corporate	verified	80086459937	41030213.98	EUR	1995-01-18	03/07/2021
1292	NXB00001292	JULIE	 Nelson 	jamesevans@example.net	34375186694	UAE	Parsonsstad	Current	FAILED	36554089247	15263102.39	AED	1997-11-16	18/12/2023
1293	NXB00001293	Lisa	Thompson	jessicathompson@example.net	85507435095	Ghana	Chelseafort	Current	pending	99658608683	8969426.02	GHS	30-Dec-1980	2021-09-22
1294	NXB00001294	Megan	glenn	ashleyroman@example.net	45359176504	UAE	North Benjamin	Business	PENDING	57010781719	37263378.81	AED	21-Dec-1975	2024-10-04
1295	NXB00001295	 Brittany 	CHAPMAN	derek87@example.org	49668667989	Nigeria	Smithville	Current	failed	43290252922	21704094.95	NGN	05/04/1984	21/02/2021
1296	NXB00001296	stephen	castaneda	brennanmichelle@example.com	14971103847	Nigeria	Castillostad	Current	PENDING	14367955832	13275832.02	NGN	23/07/1970	11/11/2017
1297	NXB00001297	Robert	 Luna 	delgadochase@example.net	01674492343	Ghana	Johnstonmouth	Corporate	failed	61961652180	11928969.91	GHS	1994-05-24	2016-06-17
1298	NXB00001298	Andrew	bray	mario05@example.com	93754024286	Ghana	West Laurie	Corporate	EXPIRED	16011390215	6530499.61	GHS	28-Jan-1976	2015-01-20
1299	NXB00001299	DAVID	Haley	markbaird@example.net	85762648163	Nigeria	Port Kaitlyn	Corporate	 Verified 	25221579417	35483314.02	NGN	11/28/1991	19/11/2022
1300	NXB00001300	 Michele 	ONEILL	ggonzalez@example.com	01012789695	United States	North Katherine	Savings	failed	20200771156	4921635.06	USD	04/03/1987	2019-06-26
1301	NXB00001301	Dawn	 Gordon 	dylan77@example.com	70365620363	Germany	Jasonview	Business	failed	80429889662	48503944.03	EUR	13-Jan-1977	07/10/2024
1302	NXB00001302	RICHARD	norman	tburgess@example.org	18123357617	Kenya	Port David	Business	failed	45711626128	49598056.79	KES	08-Jan-1998	26/07/2022
1303	NXB00001303	SEAN	RAMIREZ	steven62@example.net		Germany	Zamorafurt	Savings	pending	69937475724	32354677.64	EUR	03/05/1966	07/26/2020
1304	NXB00001304	 John 	Long	heather89@example.net	74759443485	Nigeria	Melindamouth	Current	verified	73419283793	37315358.6	NGN	01/07/1996	05/19/2019
1305	NXB00001305	KARA	Cobb	riverskristen@example.com	76874042076	Kenya	West Candicestad	Corporate	VERIFIED	38284408209	13302568.94	KES	1995-01-11	23-Jul-2019
1306	NXB00001306	 James 	Davis	karen33@example.org		Nigeria	Port Antonioton	Savings	FAILED	98165757918	12967940.22	NGN	03/14/1972	10/10/2024
1307	NXB00001307	 Ashley 	ramirez	hogannathan@example.com		UAE	East Julie	Corporate	pending	90147381574	17101508.51	AED	1991-11-03	06/02/2018
1308	NXB00001308	 Jennifer 	 Cooper 	diana65@example.org	23266000470	South Africa	North Jillport	Business	failed	77416809978	42207187.2	ZAR	26-Apr-1991	22/06/2024
1309	NXB00001309	BRENDA	MOLINA	madison11@example.net	51181583746	Nigeria	Jessicafort	Savings	under review	22302263003	32593868.63	NGN	01/16/1980	14-Jan-2018
1310	NXB00001310	Shane	mclean	qdixon@example.org	79666829052	Kenya	Tiffanyshire	Current	UNDER REVIEW	25780388016	40897676.76	KES	12/02/1991	03/06/2021
1311	NXB00001311	 Nicholas 	ROSE	hillfrank@example.org	02927640547	UAE	Thompsonberg	Savings	VERIFIED	70518225642	1131581.37	AED	1984-12-12	28-May-2016
1312	NXB00001312	CARLOS	brown	robinsonchristopher@example.com	04747338914	South Africa	Garymouth	Savings	failed	91346293891	15435911.05	ZAR	1972-08-22	02-Nov-2022
1313	NXB00001313	kevin	Turner	aaronmurphy@example.com	10238735186	Nigeria	Mendozaville	Business	 Verified 	86845286818	10498663.5	NGN	26/07/1969	23/11/2016
1314	NXB00001314	 James 	MONTES	charles30@example.org	85346581539	United Kingdom	Danaville	Current	VERIFIED	31123954738	21020522.16	GBP	11/08/1974	26/01/2018
1315	NXB00001315	Tracy	guzman	natalie90@example.net	12865581675	United Kingdom	New Jamie	Savings	PENDING	74253285893	48009401.75	GBP	14-Apr-1990	2015-10-26
1316	NXB00001316	 Melissa 	MATTHEWS	amanda91@example.net	03814634292	Kenya	Lake Charlenestad	Savings	failed	65546918142	13260858.06	KES	1977-02-15	02/27/2016
1317	NXB00001317	Audrey	garner	tiffanyboone@example.net	21852734114	Nigeria	East Christopher	Business	EXPIRED	34526188656	12438183.5	NGN	14/05/1992	12/04/2018
1318	NXB00001318	NICOLE	kelly	melindafarley@example.com	03044077811	Kenya	Wardside	Business	FAILED		9042802.51	KES	2001-10-12	2016-10-04
1319	NXB00001319	KEVIN	tate	stephen63@example.net	54182991269	Germany	Ericchester	Current	under review	89384184823	48593664.15	EUR	16/09/1962	20/06/2022
1320	NXB00001320	 Kristopher 	Miller	johnsonteresa@example.net	69100822421	Ghana	South Madison	Current	PENDING	40033636088	41532764.97	GHS	01-Jan-1989	2020-02-25
1321	NXB00001321	sara	HERNANDEZ	chenvictor@example.net	26996208347	Ghana	North Michaelbury	Savings	VERIFIED	12028884825	41682347.41	GHS	1993-08-10	2020-01-05
1322	NXB00001322	DONALD	 Marsh 	travis28@example.net	03220074859	Germany	Lindaside	Corporate	pending	32440328956	2310930.55	EUR	1995-11-29	05/26/2021
1323	NXB00001323	 Steven 	 Martinez 	christopher52@example.net	58028606048	Nigeria	West Alexander	Business	PENDING	34413086792	30976690.21	NGN	1975-08-05	23/07/2024
1324	NXB00001324	Krista	 Boone 	zbaker@example.com	09041898566	Germany	North Rachelmouth	Business	EXPIRED	66406800542	23809108.28	EUR	02-Mar-1976	01/03/2016
1325	NXB00001325	Courtney	 Gomez 	jeffreyhansen@example.net	65699313606	Kenya	North Victoriaborough	Corporate	pending	11503345838	43025674.89	KES	1996-03-05	04-Mar-2017
1326	NXB00001326	ANGELA	smith	timothy94@example.net	19903803514	Ghana	Jessicaside	Corporate	 Verified 	93310347850	49588922.49	GHS	1970-02-15	06/06/2017
1327	NXB00001327	Gary	Higgins	kyle91@example.com	90534728395	UAE	Lewiston	Current	UNDER REVIEW	74220269895	11522687.87	AED	1960-06-14	05-Mar-2020
1328	NXB00001328	lori	Rivera	davidcross@example.com	84886865629	Germany	Port Norma	Savings	under review	55161325367	7758572.31	EUR	29-Aug-1966	19/03/2020
1329	NXB00001329	Alicia	martin	wolfdaniel@example.org	35306885684	United Kingdom	Fowlerhaven	Corporate	pending	14401152569	36146033.13	GBP	01/25/1976	25/06/2019
1330	NXB00001330	 Andrew 	 Avery 	mario83@example.com	49597521353	South Africa	Phyllismouth	Current	FAILED	48624251809	6911164.4	ZAR	25-Nov-1983	26/10/2022
1331	NXB00001331	carol	 Moore 	thill@example.com	11486267511	Nigeria	Colemanmouth	Current	FAILED	32233816808	17182420.32	NGN	01/02/1986	2016-02-22
1332	NXB00001332	JEFFREY	AUSTIN	kristin15@example.net	41967896300	Nigeria	Jillburgh	Business	 Verified 	38582921545	12923673.59	NGN	2000-03-12	17/04/2017
1333	NXB00001333	bruce	RODRIGUEZ	marymiller@example.net	97224228483	Nigeria	South Patrick	Current	PENDING	58451228676	20231871.78	NGN	1994-05-12	07-Jun-2016
1334	NXB00001334	ANGELA	Bradley	ryan01@example.net	40334801537	South Africa	Rossfort	Corporate	FAILED	24774207168	29825869.16	ZAR	05-Dec-1995	2023-06-11
1335	NXB00001335	 Damon 	REED	joseph05@example.org	60967462720	Kenya	Schaeferport	Corporate	failed	60276975303	15704577.84	KES	08/26/1992	28-Jan-2016
1336	NXB00001336	claire	 Brown 	jennifernicholson@example.com	72850215538	Kenya	Gibsonmouth	Current	under review	11242816041	16498837.22	KES	12/30/1991	21/01/2022
1337	NXB00001337	 Ana 	Davis	paulbutler@example.org	67844607890	Nigeria	Lake Kimberlyshire	Current	failed	79289790430	49606216.28	NGN	1969-07-28	24/06/2017
1338	NXB00001338	heidi	hurley	bryantnicholas@example.org	94414925316	South Africa	New Katherine	Savings	UNDER REVIEW	40162942255	8666552.17	ZAR	21-Aug-1986	30/06/2023
